Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
-0.97,-0.06,-0.23,0.27,-0.05,-0.05,0.06,-1.34,1.08,-0.24,0.27,0.63,Squat,firstHalf,2017-04-28 08:32:17:668,3
-0.97,-0.02,-0.25,0.12,-0.02,-0.04,0.02,-1.32,1.07,-0.06,0.22,0.14,Squat,firstHalf,2017-04-28 08:32:17:768,3
-0.96,-0.03,-0.29,0.02,0.05,-0.07,0.03,-1.28,1.08,0.18,0.28,-0.01,Squat,firstHalf,2017-04-28 08:32:17:869,3
-0.95,-0.04,-0.32,-0.0,-0.03,-0.04,0.04,-1.25,1.1,0.3,0.14,-0.05,Squat,firstHalf,2017-04-28 08:32:17:968,3
-0.94,-0.07,-0.34,-0.05,-0.07,-0.1,0.07,-1.22,1.11,0.19,0.09,-0.06,Squat,firstHalf,2017-04-28 08:32:18:068,3
-0.93,-0.08,-0.36,-0.25,-0.02,-0.13,0.08,-1.2,1.13,0.09,0.19,0.07,Squat,firstHalf,2017-04-28 08:32:18:169,3
-0.94,-0.07,-0.33,-0.32,-0.04,-0.21,0.07,-1.23,1.15,0.18,-0.35,0.12,Squat,firstHalf,2017-04-28 08:32:18:268,3
-0.94,-0.07,-0.34,-0.47,0.04,-0.25,0.07,-1.22,1.15,0.01,0.13,-0.1,Squat,firstHalf,2017-04-28 08:32:18:368,3
-0.94,-0.09,-0.34,-0.41,0.01,-0.13,0.09,-1.22,1.16,0.17,0.06,-0.07,Squat,secondHalf,2017-04-28 08:32:18:470,3
-0.94,-0.1,-0.33,-0.15,-0.08,-0.15,0.1,-1.23,1.17,0.14,-0.16,-0.11,Squat,secondHalf,2017-04-28 08:32:18:570,3
-0.93,-0.1,-0.35,-0.13,-0.01,-0.15,0.1,-1.21,1.17,-0.08,0.37,0.16,Squat,secondHalf,2017-04-28 08:32:18:668,3
-0.93,-0.08,-0.36,0.05,-0.01,-0.06,0.08,-1.2,1.17,-0.11,-0.34,0.27,Squat,secondHalf,2017-04-28 08:32:18:769,3
-0.93,-0.06,-0.36,-0.06,-0.02,-0.04,0.06,-1.2,1.17,-0.0,-0.18,0.13,Squat,secondHalf,2017-04-28 08:32:18:868,3
-0.94,-0.05,-0.34,-0.01,0.06,-0.04,0.05,-1.22,1.17,-0.02,-0.24,0.13,Squat,secondHalf,2017-04-28 08:32:18:968,3
-0.94,-0.03,-0.33,0.11,0.0,-0.04,0.03,-1.23,1.17,-0.15,-0.16,0.15,Squat,secondHalf,2017-04-28 08:32:19:069,3
-0.94,-0.02,-0.34,0.2,-0.01,0.03,0.02,-1.23,1.16,-0.06,0.03,-0.15,Squat,secondHalf,2017-04-28 08:32:19:168,3
-0.95,-0.06,-0.3,0.41,-0.0,0.07,0.06,-1.26,1.15,0.12,-0.36,-0.6,Squat,secondHalf,2017-04-28 08:32:19:268,3
-0.95,-0.14,-0.28,0.51,0.07,0.12,0.14,-1.28,1.15,0.19,0.01,-0.95,Squat,secondHalf,2017-04-28 08:32:19:368,3
-0.94,-0.25,-0.25,0.5,0.03,0.13,0.25,-1.31,1.13,0.2,-0.79,-1.69,Squat,secondHalf,2017-04-28 08:32:19:468,3
-0.86,-0.49,-0.13,0.07,-0.04,0.02,0.51,-1.42,1.07,-0.17,-1.13,-3.29,Squat,secondHalf,2017-04-28 08:32:19:568,3
-0.66,-0.74,-0.11,-0.39,-0.08,0.07,0.84,-1.41,1.01,0.09,0.29,-3.1,Squat,secondHalf,2017-04-28 08:32:19:668,3
-0.44,-0.89,-0.1,-0.39,-0.16,-0.03,1.1,-1.35,0.95,0.19,-0.07,-2.49,Squat,secondHalf,2017-04-28 08:32:19:768,3
-0.25,-0.97,-0.08,-0.37,-0.02,-0.07,1.31,-1.27,0.86,0.29,0.22,-1.72,Break,Break,2017-04-28 08:32:19:870,3
-0.13,-0.99,-0.06,-0.22,0.01,-0.05,1.43,-1.15,0.77,0.21,0.31,-0.68,Break,Break,2017-04-28 08:32:19:968,3
-0.09,-1.0,-0.04,-0.16,0.01,-0.09,1.47,-1.1,0.78,0.18,0.7,-0.16,Break,Break,2017-04-28 08:32:20:068,3
-0.08,-1.0,-0.04,-0.03,0.0,-0.05,1.48,-1.13,0.87,0.13,0.45,0.01,Break,Break,2017-04-28 08:32:20:169,3
-0.09,-1.0,-0.02,-0.05,-0.01,-0.05,1.48,-1.31,1.07,0.13,0.27,0.11,Break,Break,2017-04-28 08:32:20:268,3
-0.09,-1.0,-0.03,0.02,0.01,-0.06,1.48,-1.29,1.06,0.02,0.05,-0.07,Break,Break,2017-04-28 08:32:20:368,3
-0.07,-1.0,-0.04,0.01,-0.0,-0.05,1.49,-1.07,0.83,-0.04,-0.25,-0.13,Break,Break,2017-04-28 08:32:20:468,3
-0.07,-1.0,-0.06,-0.04,-0.01,-0.02,1.48,-0.84,0.58,-0.05,-0.17,-0.15,Break,Break,2017-04-28 08:32:20:568,3
-0.07,-1.0,-0.07,-0.02,0.0,-0.0,1.47,-0.81,0.53,-0.03,-0.16,-0.02,Break,Break,2017-04-28 08:32:20:668,3
-0.08,-0.99,-0.06,-0.05,-0.01,0.01,1.47,-0.92,0.65,0.03,0.11,0.07,Break,Break,2017-04-28 08:32:20:768,3
-0.11,-0.99,-0.06,0.0,0.0,0.0,1.45,-1.05,0.79,0.01,0.17,0.35,Squat,firstHalf,2017-04-28 08:32:20:869,3
-0.16,-0.99,-0.05,0.0,-0.03,-0.02,1.4,-1.25,1.0,0.11,-0.02,0.69,Squat,firstHalf,2017-04-28 08:32:20:968,3
-0.26,-0.97,-0.05,0.07,-0.02,-0.06,1.31,-1.39,1.12,-0.07,-0.37,1.34,Squat,firstHalf,2017-04-28 08:32:21:068,3
-0.43,-0.9,-0.04,-0.03,-0.14,-0.03,1.12,-1.48,1.16,-0.15,-0.48,2.07,Squat,firstHalf,2017-04-28 08:32:21:168,3
-0.62,-0.78,-0.05,-0.07,-0.19,-0.02,0.9,-1.5,1.16,-0.2,0.03,2.32,Squat,firstHalf,2017-04-28 08:32:21:268,3
-0.78,-0.63,-0.07,0.14,-0.09,-0.01,0.68,-1.48,1.15,-0.34,0.23,2.56,Squat,firstHalf,2017-04-28 08:32:21:368,3
-0.9,-0.41,-0.13,0.22,-0.1,-0.02,0.42,-1.43,1.13,-0.45,0.39,2.22,Squat,firstHalf,2017-04-28 08:32:21:468,3
-0.96,-0.24,-0.17,0.33,-0.1,0.07,0.24,-1.39,1.11,-0.66,0.31,1.89,Squat,firstHalf,2017-04-28 08:32:21:569,3
-0.97,-0.05,-0.23,0.38,-0.06,0.12,0.05,-1.34,1.07,-0.66,0.57,1.36,Squat,firstHalf,2017-04-28 08:32:21:668,3
-0.95,0.05,-0.3,0.35,-0.13,0.13,-0.05,-1.27,1.04,-0.32,0.4,0.7,Squat,firstHalf,2017-04-28 08:32:21:767,3
-0.94,0.08,-0.33,0.17,-0.03,0.06,-0.08,-1.24,1.06,0.31,0.68,0.01,Squat,firstHalf,2017-04-28 08:32:21:868,3
-0.94,0.05,-0.34,0.14,-0.03,-0.04,-0.05,-1.22,1.1,0.59,-0.39,-0.24,Squat,firstHalf,2017-04-28 08:32:21:969,3
-0.94,-0.0,-0.35,-0.09,-0.07,-0.1,0.0,-1.22,1.14,0.46,0.19,-0.27,Squat,firstHalf,2017-04-28 08:32:22:070,3
-0.93,-0.04,-0.36,-0.11,-0.1,-0.14,0.04,-1.21,1.16,0.24,0.07,-0.35,Squat,firstHalf,2017-04-28 08:32:22:168,3
-0.92,-0.08,-0.37,-0.24,-0.04,-0.12,0.08,-1.19,1.16,0.16,0.38,-0.4,Squat,secondHalf,2017-04-28 08:32:22:269,3
-0.92,-0.12,-0.38,-0.19,-0.07,-0.13,0.12,-1.18,1.17,0.19,-0.01,-0.34,Squat,secondHalf,2017-04-28 08:32:22:368,3
-0.91,-0.15,-0.38,-0.41,-0.06,-0.23,0.15,-1.17,1.17,-0.01,0.16,-0.04,Squat,secondHalf,2017-04-28 08:32:22:468,3
-0.91,-0.14,-0.4,-0.38,-0.06,-0.19,0.14,-1.16,1.16,-0.16,0.1,0.2,Squat,secondHalf,2017-04-28 08:32:22:568,3
-0.91,-0.12,-0.41,-0.27,-0.08,-0.12,0.12,-1.15,1.16,0.02,0.02,0.03,Squat,secondHalf,2017-04-28 08:32:22:668,3
-0.9,-0.13,-0.41,-0.23,-0.07,-0.14,0.13,-1.14,1.17,0.13,0.23,0.04,Squat,secondHalf,2017-04-28 08:32:22:768,3
-0.9,-0.11,-0.42,-0.08,-0.09,-0.13,0.11,-1.13,1.18,-0.06,-0.11,0.37,Squat,secondHalf,2017-04-28 08:32:22:868,3
-0.91,-0.06,-0.4,-0.06,-0.12,-0.13,0.06,-1.16,1.19,-0.24,-0.26,0.56,Squat,secondHalf,2017-04-28 08:32:22:968,3
-0.93,-0.01,-0.38,0.0,-0.08,-0.09,0.01,-1.18,1.19,-0.28,-0.3,0.45,Squat,secondHalf,2017-04-28 08:32:23:070,3
-0.93,0.03,-0.36,0.11,-0.04,0.0,-0.03,-1.2,1.18,-0.06,0.15,0.07,Squat,secondHalf,2017-04-28 08:32:23:168,3
-0.92,-0.01,-0.39,0.37,-0.06,0.12,0.01,-1.17,1.18,0.31,0.26,-0.68,Squat,secondHalf,2017-04-28 08:32:23:268,3
-0.93,-0.1,-0.34,0.64,-0.04,0.12,0.1,-1.22,1.19,0.48,-0.92,-1.11,Squat,secondHalf,2017-04-28 08:32:23:367,3
-0.93,-0.23,-0.29,0.53,0.04,0.12,0.24,-1.27,1.18,0.22,-0.33,-1.61,Squat,secondHalf,2017-04-28 08:32:23:467,3
-0.88,-0.43,-0.2,0.38,0.01,0.04,0.45,-1.35,1.14,0.13,-1.27,-2.64,Squat,secondHalf,2017-04-28 08:32:23:568,3
-0.7,-0.7,-0.13,-0.2,-0.15,0.08,0.78,-1.39,1.06,-0.03,-0.45,-3.74,Break,Break,2017-04-28 08:32:23:669,3
-0.41,-0.9,-0.12,-0.53,-0.04,0.02,1.12,-1.28,0.97,0.57,0.56,-3.07,Break,Break,2017-04-28 08:32:23:768,3
-0.15,-0.99,-0.06,-0.33,-0.17,-0.13,1.41,-1.22,0.93,0.74,-0.21,-2.26,Break,Break,2017-04-28 08:32:23:868,3
0.01,-1.0,-0.01,-0.42,-0.01,-0.14,1.56,0.99,-1.25,0.59,0.46,-1.27,Break,Break,2017-04-28 08:32:23:968,3
-0.01,-1.0,-0.02,-0.61,-0.05,-0.23,1.55,-0.67,0.4,0.17,1.91,0.51,Break,Break,2017-04-28 08:32:24:068,3
-0.04,-1.0,-0.02,0.27,0.06,-0.03,1.53,-1.13,1.02,-0.11,0.2,0.32,Break,Break,2017-04-28 08:32:24:168,3
-0.06,-1.0,-0.01,0.17,0.07,0.03,1.51,-1.38,1.23,0.29,-0.36,-0.01,Break,Break,2017-04-28 08:32:24:268,3
-0.04,-1.0,0.02,0.07,-0.03,-0.11,1.52,-2.02,1.84,0.19,-0.62,-0.28,Break,Break,2017-04-28 08:32:24:369,3
-0.02,-1.0,0.02,-0.08,-0.02,-0.12,1.54,-2.32,2.08,-0.17,-0.51,-0.05,Break,Break,2017-04-28 08:32:24:468,3
-0.01,-1.0,0.01,-0.1,0.01,-0.03,1.55,-2.21,1.98,-0.04,0.13,-0.06,Break,Break,2017-04-28 08:32:24:568,3
-0.01,-1.0,0.02,-0.06,-0.02,-0.05,1.55,-2.64,2.39,0.14,0.1,-0.02,setBreak,setBreak,2017-04-28 08:32:24:684,3
-0.01,-1.0,0.02,-0.01,-0.03,-0.08,1.55,-2.53,2.28,-0.01,0.07,0.12,setBreak,setBreak,2017-04-28 08:32:24:768,3
-0.06,-1.0,-0.01,-0.05,-0.03,-0.06,1.51,-1.49,1.26,-0.12,0.31,0.54,setBreak,setBreak,2017-04-28 08:32:24:869,3
-0.15,-0.99,-0.03,0.07,-0.03,-0.06,1.41,-1.38,1.13,-0.36,-0.86,1.46,setBreak,setBreak,2017-04-28 08:32:24:972,3
-0.34,-0.94,-0.05,-0.09,-0.1,-0.06,1.22,-1.43,1.14,-0.19,-0.18,2.03,setBreak,setBreak,2017-04-28 08:32:25:072,3
-0.52,-0.85,-0.04,0.13,-0.17,-0.01,1.02,-1.49,1.17,0.05,-0.24,2.06,setBreak,setBreak,2017-04-28 08:32:25:171,3
-0.66,-0.75,-0.01,0.31,-0.12,-0.09,0.85,-1.55,1.21,0.09,-0.43,1.1,setBreak,setBreak,2017-04-28 08:32:25:271,3
-0.7,-0.72,0.0,0.3,-0.03,-0.11,0.8,-1.58,1.21,-0.03,-0.15,0.05,setBreak,setBreak,2017-04-28 08:32:25:371,3
-0.66,-0.75,0.01,0.14,0.0,-0.09,0.86,-1.58,1.21,0.02,0.14,-1.01,setBreak,setBreak,2017-04-28 08:32:25:470,3
-0.55,-0.84,0.0,0.04,-0.0,-0.06,0.99,-1.57,1.21,-0.03,-0.09,-1.69,setBreak,setBreak,2017-04-28 08:32:25:570,3
-0.38,-0.92,0.01,-0.14,-0.04,-0.07,1.18,-1.59,1.24,0.27,0.28,-1.9,setBreak,setBreak,2017-04-28 08:32:25:671,3
-0.22,-0.98,0.02,-0.18,-0.04,-0.12,1.35,-1.64,1.35,0.23,0.72,-1.62,setBreak,setBreak,2017-04-28 08:32:25:771,3
-0.07,-1.0,0.01,-0.09,-0.04,-0.15,1.5,-1.67,1.42,-0.19,-0.18,-1.43,setBreak,setBreak,2017-04-28 08:32:25:871,3
0.01,-1.0,-0.03,-0.2,0.0,-0.08,1.54,0.15,-0.52,-0.3,-0.65,-0.08,setBreak,setBreak,2017-04-28 08:32:25:970,3
-0.03,-1.0,-0.04,-0.23,0.09,-0.03,1.52,-0.76,0.44,0.17,0.52,0.73,setBreak,setBreak,2017-04-28 08:32:26:071,3
-0.13,-0.99,-0.01,0.1,0.03,-0.11,1.44,-1.52,1.19,0.38,-0.51,1.06,setBreak,setBreak,2017-04-28 08:32:26:170,3
-0.21,-0.98,0.05,0.03,-0.01,-0.14,1.35,-1.79,1.42,0.54,-0.29,0.64,setBreak,setBreak,2017-04-28 08:32:26:270,3
-0.26,-0.96,0.09,-0.04,-0.03,-0.09,1.29,-1.91,1.59,0.54,1.06,0.4,setBreak,setBreak,2017-04-28 08:32:26:370,3
-0.33,-0.94,0.1,0.11,-0.09,-0.01,1.22,-1.87,1.69,0.39,1.2,0.52,setBreak,setBreak,2017-04-28 08:32:26:471,3
-0.38,-0.92,0.09,0.27,-0.25,0.03,1.17,-1.81,1.72,0.04,0.37,0.35,setBreak,setBreak,2017-04-28 08:32:26:571,3
-0.38,-0.92,0.1,0.48,-0.1,-0.09,1.17,-1.82,1.63,-0.65,-1.45,-0.05,setBreak,setBreak,2017-04-28 08:32:26:671,3
-0.35,-0.94,0.06,0.22,-0.13,0.06,1.21,-1.73,1.39,-1.08,-1.28,-0.35,setBreak,setBreak,2017-04-28 08:32:26:771,3
-0.31,-0.95,-0.0,0.08,-0.1,0.14,1.25,-1.56,1.08,-1.02,-1.27,-0.28,setBreak,setBreak,2017-04-28 08:32:26:871,3
-0.28,-0.96,-0.04,0.02,-0.08,0.02,1.29,-1.43,0.81,-0.65,-1.61,-0.69,setBreak,setBreak,2017-04-28 08:32:26:973,3
-0.16,-0.99,-0.06,-0.21,-0.04,-0.16,1.4,-1.21,0.46,-0.39,-0.84,-1.47,setBreak,setBreak,2017-04-28 08:32:27:071,3
-0.03,-1.0,-0.09,-0.31,0.12,-0.02,1.48,-0.36,-0.45,-0.21,-0.38,-1.25,setBreak,setBreak,2017-04-28 08:32:27:171,3
0.05,-1.0,-0.08,-0.58,0.04,-0.11,1.48,0.56,-1.36,0.01,0.44,-0.37,setBreak,setBreak,2017-04-28 08:32:27:272,3
0.04,-1.0,-0.09,-0.31,0.12,-0.13,1.47,0.38,-1.14,-0.13,0.53,0.53,setBreak,setBreak,2017-04-28 08:32:27:371,3
-0.04,-1.0,-0.08,-0.13,0.09,-0.11,1.48,-0.45,-0.28,0.27,0.11,1.02,setBreak,setBreak,2017-04-28 08:32:27:471,3
-0.16,-0.99,-0.03,-0.08,0.05,-0.17,1.41,-1.36,0.66,0.72,0.35,1.23,setBreak,setBreak,2017-04-28 08:32:27:573,3
-0.27,-0.96,0.02,0.05,-0.1,-0.16,1.29,-1.65,1.0,0.55,0.51,0.96,setBreak,setBreak,2017-04-28 08:32:27:671,3
-0.34,-0.94,0.04,0.19,-0.01,-0.14,1.23,-1.68,1.11,0.25,0.8,0.44,setBreak,setBreak,2017-04-28 08:32:27:771,3
-0.34,-0.94,0.04,0.2,-0.01,-0.06,1.22,-1.69,1.15,0.12,-0.22,-0.26,setBreak,setBreak,2017-04-28 08:32:27:873,3
-0.29,-0.95,0.05,-0.12,-0.11,0.08,1.27,-1.74,1.23,0.32,0.86,-0.53,setBreak,setBreak,2017-04-28 08:32:27:972,3
-0.25,-0.96,0.07,0.03,-0.01,-0.02,1.3,-1.83,1.42,0.4,0.94,-0.49,setBreak,setBreak,2017-04-28 08:32:28:071,3
-0.2,-0.98,0.06,0.32,-0.11,-0.14,1.36,-1.88,1.5,-0.25,-0.48,-0.77,setBreak,setBreak,2017-04-28 08:32:28:171,3
-0.12,-0.99,0.03,0.06,-0.11,-0.06,1.45,-1.82,1.38,-0.52,-0.52,-0.76,setBreak,setBreak,2017-04-28 08:32:28:271,3
-0.06,-1.0,-0.01,-0.08,-0.05,0.09,1.51,-1.37,0.88,-0.41,-0.53,-0.28,setBreak,setBreak,2017-04-28 08:32:28:370,3
-0.05,-1.0,-0.03,-0.17,0.0,0.03,1.51,-0.95,0.4,-0.07,-0.28,-0.15,setBreak,setBreak,2017-04-28 08:32:28:471,3
-0.08,-1.0,-0.04,-0.08,0.1,-0.04,1.48,-1.07,0.57,-0.0,0.77,0.55,setBreak,setBreak,2017-04-28 08:32:28:572,3
-0.14,-0.99,-0.03,0.16,-0.13,-0.09,1.43,-1.34,0.84,0.28,-0.6,0.54,setBreak,setBreak,2017-04-28 08:32:28:671,3
-0.18,-0.98,-0.03,0.05,0.01,-0.22,1.39,-1.38,0.86,-0.0,0.19,0.4,setBreak,setBreak,2017-04-28 08:32:28:771,3
-0.2,-0.98,-0.04,0.12,0.02,-0.21,1.36,-1.37,0.86,-0.06,-0.31,0.14,setBreak,setBreak,2017-04-28 08:32:28:871,3
-0.22,-0.98,-0.04,-0.1,0.05,-0.19,1.35,-1.41,0.81,-0.12,-0.61,0.08,setBreak,setBreak,2017-04-28 08:32:28:971,3
-0.24,-0.97,-0.05,-0.23,0.04,-0.21,1.32,-1.36,0.75,-0.22,-0.33,0.46,setBreak,setBreak,2017-04-28 08:32:29:070,3
-0.29,-0.95,-0.05,-0.14,0.08,-0.07,1.27,-1.41,0.78,0.23,0.67,0.31,setBreak,setBreak,2017-04-28 08:32:29:175,3
-0.26,-0.96,-0.05,0.31,-0.03,-0.17,1.3,-1.39,0.88,0.42,0.78,-0.61,setBreak,setBreak,2017-04-28 08:32:29:271,3
-0.19,-0.98,-0.01,0.13,0.0,-0.18,1.38,-1.5,1.01,0.33,-0.16,-0.67,setBreak,setBreak,2017-04-28 08:32:29:371,3
-0.14,-0.99,0.03,-0.08,-0.02,-0.12,1.43,-1.76,1.26,0.37,0.14,-0.43,setBreak,setBreak,2017-04-28 08:32:29:471,3
-0.11,-0.99,0.05,-0.19,0.01,-0.09,1.45,-1.99,1.56,0.22,1.04,-0.1,setBreak,setBreak,2017-04-28 08:32:29:571,3
-0.12,-0.99,0.05,0.01,-0.03,-0.08,1.44,-1.98,1.62,0.02,0.5,0.2,setBreak,setBreak,2017-04-28 08:32:29:670,3
-0.16,-0.99,0.04,0.13,-0.06,-0.04,1.41,-1.8,1.47,-0.25,-0.07,0.51,setBreak,setBreak,2017-04-28 08:32:29:771,3
-0.22,-0.98,0.02,0.25,-0.07,-0.02,1.35,-1.65,1.26,-0.36,-0.93,0.7,setBreak,setBreak,2017-04-28 08:32:29:871,3
-0.28,-0.96,0.02,0.27,-0.07,-0.02,1.28,-1.63,1.1,-0.3,-1.32,0.65,setBreak,setBreak,2017-04-28 08:32:29:972,3
-0.32,-0.95,0.03,0.21,-0.08,-0.03,1.24,-1.66,1.0,-0.25,-1.23,0.21,setBreak,setBreak,2017-04-28 08:32:30:073,3
-0.3,-0.95,0.04,-0.02,-0.0,-0.08,1.26,-1.72,0.98,0.07,-0.27,-0.47,setBreak,setBreak,2017-04-28 08:32:30:173,3
-0.24,-0.97,0.06,-0.06,0.04,-0.1,1.32,-1.82,1.11,0.36,0.53,-0.76,setBreak,setBreak,2017-04-28 08:32:30:271,3
-0.16,-0.98,0.09,-0.06,-0.04,-0.18,1.39,-2.08,1.44,0.52,0.37,-0.87,setBreak,setBreak,2017-04-28 08:32:30:371,3
-0.1,-0.99,0.12,-0.1,-0.01,-0.24,1.41,-2.45,1.86,0.2,0.56,-0.53,setBreak,setBreak,2017-04-28 08:32:30:477,3
-0.08,-0.99,0.11,-0.1,-0.02,-0.18,1.43,-2.49,1.93,-0.32,-0.1,0.29,setBreak,setBreak,2017-04-28 08:32:30:571,3
-0.15,-0.99,0.07,-0.1,-0.01,-0.11,1.41,-2.03,1.47,-0.31,0.36,0.66,setBreak,setBreak,2017-04-28 08:32:30:671,3
-0.21,-0.98,0.05,0.1,-0.01,-0.13,1.36,-1.79,1.23,-0.22,-0.25,0.62,setBreak,setBreak,2017-04-28 08:32:30:771,3
-0.26,-0.96,0.04,0.09,0.02,-0.13,1.3,-1.72,1.13,-0.05,-0.25,0.47,setBreak,setBreak,2017-04-28 08:32:30:871,3
-0.27,-0.96,0.01,0.07,0.01,-0.09,1.3,-1.62,1.02,0.12,-0.05,0.16,setBreak,setBreak,2017-04-28 08:32:30:971,3
-0.25,-0.97,-0.0,0.01,0.01,-0.07,1.32,-1.55,0.98,0.24,0.28,-0.17,setBreak,setBreak,2017-04-28 08:32:31:070,3
-0.21,-0.98,-0.02,0.0,-0.0,-0.05,1.36,-1.48,0.94,0.25,0.32,-0.4,setBreak,setBreak,2017-04-28 08:32:31:170,3
-0.18,-0.98,-0.02,-0.03,-0.01,-0.05,1.39,-1.44,0.94,0.14,0.4,-0.43,setBreak,setBreak,2017-04-28 08:32:31:270,3
-0.15,-0.99,-0.03,-0.03,-0.02,-0.02,1.42,-1.35,0.88,0.0,0.2,-0.34,setBreak,setBreak,2017-04-28 08:32:31:371,3
-0.13,-0.99,-0.04,-0.03,-0.01,-0.02,1.43,-1.26,0.8,-0.06,0.05,-0.13,setBreak,setBreak,2017-04-28 08:32:31:471,3
-0.14,-0.99,-0.06,-0.0,-0.03,-0.01,1.42,-1.18,0.71,-0.12,-0.18,0.11,setBreak,setBreak,2017-04-28 08:32:31:570,3
-0.16,-0.99,-0.07,0.01,-0.01,0.0,1.4,-1.18,0.69,-0.08,-0.24,0.26,setBreak,setBreak,2017-04-28 08:32:31:670,3
-0.18,-0.98,-0.06,0.02,-0.01,0.01,1.37,-1.25,0.73,0.01,-0.22,0.27,setBreak,setBreak,2017-04-28 08:32:31:770,3
-0.2,-0.98,-0.05,0.02,-0.02,-0.01,1.36,-1.32,0.79,0.12,-0.07,0.14,setBreak,setBreak,2017-04-28 08:32:31:871,3
-0.2,-0.98,-0.04,0.01,-0.01,-0.02,1.36,-1.36,0.83,0.14,0.08,-0.01,setBreak,setBreak,2017-04-28 08:32:31:972,3
-0.19,-0.98,-0.04,0.01,-0.01,-0.02,1.37,-1.39,0.88,0.11,0.11,-0.13,setBreak,setBreak,2017-04-28 08:32:32:072,3
-0.18,-0.98,-0.03,-0.01,-0.01,-0.02,1.39,-1.39,0.89,0.03,0.06,-0.14,setBreak,setBreak,2017-04-28 08:32:32:171,3
-0.17,-0.99,-0.04,-0.02,-0.02,-0.03,1.4,-1.35,0.86,-0.03,0.05,-0.11,setBreak,setBreak,2017-04-28 08:32:32:271,3
-0.16,-0.99,-0.05,-0.02,-0.01,-0.02,1.4,-1.27,0.77,-0.09,0.02,-0.03,setBreak,setBreak,2017-04-28 08:32:32:370,3
-0.17,-0.98,-0.06,-0.01,-0.0,0.0,1.39,-1.23,0.73,-0.08,-0.06,0.07,setBreak,setBreak,2017-04-28 08:32:32:471,3
-0.18,-0.98,-0.06,-0.0,-0.0,0.0,1.38,-1.23,0.73,-0.03,-0.08,0.12,setBreak,setBreak,2017-04-28 08:32:32:571,3
-0.19,-0.98,-0.06,0.0,-0.02,0.0,1.37,-1.26,0.75,0.03,-0.0,0.12,setBreak,setBreak,2017-04-28 08:32:32:671,3
-0.19,-0.98,-0.05,0.01,-0.01,-0.01,1.37,-1.3,0.79,0.11,0.09,0.02,setBreak,setBreak,2017-04-28 08:32:32:771,3
-0.19,-0.98,-0.05,0.02,-0.01,-0.01,1.37,-1.32,0.83,0.1,0.09,-0.01,setBreak,setBreak,2017-04-28 08:32:32:870,3
-0.19,-0.98,-0.04,0.0,0.0,-0.02,1.38,-1.34,0.86,0.03,0.09,-0.0,setBreak,setBreak,2017-04-28 08:32:32:971,3
-0.19,-0.98,-0.05,0.01,-0.01,-0.01,1.38,-1.33,0.85,-0.01,-0.02,0.02,setBreak,setBreak,2017-04-28 08:32:33:071,3
-0.19,-0.98,-0.05,0.01,-0.02,-0.02,1.38,-1.32,0.82,-0.03,-0.15,0.01,setBreak,setBreak,2017-04-28 08:32:33:172,3
-0.19,-0.98,-0.05,-0.01,-0.02,-0.01,1.38,-1.3,0.8,-0.03,-0.07,-0.02,setBreak,setBreak,2017-04-28 08:32:33:271,3
-0.19,-0.98,-0.05,-0.01,-0.01,0.0,1.38,-1.29,0.79,-0.0,0.03,-0.03,setBreak,setBreak,2017-04-28 08:32:33:377,3
-0.18,-0.98,-0.05,0.0,-0.02,-0.01,1.38,-1.29,0.79,0.02,0.03,-0.02,setBreak,setBreak,2017-04-28 08:32:33:471,3
-0.18,-0.98,-0.05,-0.0,-0.01,-0.01,1.38,-1.29,0.8,0.05,0.12,-0.02,setBreak,setBreak,2017-04-28 08:32:33:571,3
-0.18,-0.98,-0.05,-0.0,-0.01,-0.01,1.38,-1.3,0.8,0.0,-0.13,0.02,setBreak,setBreak,2017-04-28 08:32:33:670,3
-0.18,-0.98,-0.05,-0.01,-0.01,-0.01,1.38,-1.29,0.79,-0.02,0.02,-0.0,setBreak,setBreak,2017-04-28 08:32:33:774,3
-0.18,-0.98,-0.06,-0.0,-0.01,-0.01,1.38,-1.28,0.78,-0.02,-0.06,-0.01,setBreak,setBreak,2017-04-28 08:32:33:870,3
-0.18,-0.98,-0.06,-0.0,-0.01,-0.0,1.38,-1.26,0.75,-0.03,-0.01,-0.03,setBreak,setBreak,2017-04-28 08:32:33:973,3
-0.18,-0.98,-0.06,-0.0,-0.01,0.0,1.38,-1.24,0.73,-0.02,-0.05,-0.04,setBreak,setBreak,2017-04-28 08:32:34:071,3
-0.17,-0.98,-0.06,-0.01,-0.01,0.01,1.39,-1.24,0.73,-0.0,-0.02,-0.03,setBreak,setBreak,2017-04-28 08:32:34:171,3
-0.17,-0.98,-0.06,-0.02,-0.02,-0.0,1.39,-1.24,0.73,-0.01,0.04,-0.04,setBreak,setBreak,2017-04-28 08:32:34:271,3
-0.17,-0.98,-0.06,-0.02,-0.01,0.0,1.39,-1.24,0.73,0.01,0.1,-0.01,setBreak,setBreak,2017-04-28 08:32:34:371,3
-0.17,-0.98,-0.06,0.01,-0.01,-0.0,1.39,-1.24,0.73,0.01,0.04,0.04,setBreak,setBreak,2017-04-28 08:32:34:471,3
